AÑO;MES;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;SECTOR;CATEGORIA;CO_IPRESS;RAZON_SOC;ID_PARTO;TIPO_PARTO;PARTOS_TOTAL;PARTOS_VIVOS;PARTOS_MUERTOS
2026;2;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;ESSALUD;II-1;20274;ESSALUD - HOSPITAL I YURIMAGUAS;2;CESAREA;1;1;0
2026;2;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;ESSALUD;II-1;20274;ESSALUD - HOSPITAL I YURIMAGUAS;1;VAGINAL;6;6;0
2026;1;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;ESSALUD;II-1;20274;ESSALUD - HOSPITAL I YURIMAGUAS;2;CESAREA;1;1;0
2026;1;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;ESSALUD;II-1;20274;ESSALUD - HOSPITAL I YURIMAGUAS;1;VAGINAL;9;9;0
2026;4;150113;LIMA;LIMA;JESUS MARIA;PRIVADO;II-E;20346;CLINICA SANTA BEATRIZ;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;3;150113;LIMA;LIMA;JESUS MARIA;PRIVADO;II-E;20346;CLINICA SANTA BEATRIZ;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;5;150113;LIMA;LIMA;JESUS MARIA;PRIVADO;II-E;20346;CLINICA SANTA BEATRIZ;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;2;150113;LIMA;LIMA;JESUS MARIA;PRIVADO;II-E;20346;CLINICA SANTA BEATRIZ;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;1;150113;LIMA;LIMA;JESUS MARIA;PRIVADO;II-E;20346;CLINICA SANTA BEATRIZ;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;5;150108;LIMA;LIMA;CHORRILLOS;SANIDAD DE LA POLICIA NACIONAL DEL PERU;I-3;20382;POLICLINICO POLICIAL CHORRILLOS;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;4;150108;LIMA;LIMA;CHORRILLOS;SANIDAD DE LA POLICIA NACIONAL DEL PERU;I-3;20382;POLICLINICO POLICIAL CHORRILLOS;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;3;150108;LIMA;LIMA;CHORRILLOS;SANIDAD DE LA POLICIA NACIONAL DEL PERU;I-3;20382;POLICLINICO POLICIAL CHORRILLOS;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;2;150108;LIMA;LIMA;CHORRILLOS;SANIDAD DE LA POLICIA NACIONAL DEL PERU;I-3;20382;POLICLINICO POLICIAL CHORRILLOS;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;1;150108;LIMA;LIMA;CHORRILLOS;SANIDAD DE LA POLICIA NACIONAL DEL PERU;I-3;20382;POLICLINICO POLICIAL CHORRILLOS;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;5;150125;LIMA;LIMA;PUENTE PIEDRA;PRIVADO;I-3;20444;DOCTOR LUIS QUITO S.A.C.;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;3;150125;LIMA;LIMA;PUENTE PIEDRA;PRIVADO;I-3;20444;DOCTOR LUIS QUITO S.A.C.;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;2;150125;LIMA;LIMA;PUENTE PIEDRA;PRIVADO;I-3;20444;DOCTOR LUIS QUITO S.A.C.;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;4;150125;LIMA;LIMA;PUENTE PIEDRA;PRIVADO;I-3;20444;DOCTOR LUIS QUITO S.A.C.;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;1;150125;LIMA;LIMA;PUENTE PIEDRA;PRIVADO;I-3;20444;DOCTOR LUIS QUITO S.A.C.;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;3;160101;LORETO;MAYNAS;IQUITOS;SANIDAD DEL EJERCITO DEL PERU;I-4;20543;"IPRESS I-4 MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS";NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;2;160101;LORETO;MAYNAS;IQUITOS;SANIDAD DEL EJERCITO DEL PERU;I-4;20543;"IPRESS I-4 MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS";NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;4;160101;LORETO;MAYNAS;IQUITOS;SANIDAD DEL EJERCITO DEL PERU;I-4;20543;"IPRESS I-4 MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS";NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;5;160101;LORETO;MAYNAS;IQUITOS;SANIDAD DEL EJERCITO DEL PERU;I-4;20543;"IPRESS I-4 MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS";NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;1;160101;LORETO;MAYNAS;IQUITOS;SANIDAD DEL EJERCITO DEL PERU;I-4;20543;"IPRESS I-4 MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS";NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;2;150140;LIMA;LIMA;SANTIAGO DE SURCO;PRIVADO;II-E;20674;SAN MARTIN PLASTICA & ESTETICA;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;3;150140;LIMA;LIMA;SANTIAGO DE SURCO;PRIVADO;II-E;20674;SAN MARTIN PLASTICA & ESTETICA;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;4;150140;LIMA;LIMA;SANTIAGO DE SURCO;PRIVADO;II-E;20674;SAN MARTIN PLASTICA & ESTETICA;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;5;150140;LIMA;LIMA;SANTIAGO DE SURCO;PRIVADO;II-E;20674;SAN MARTIN PLASTICA & ESTETICA;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;1;150140;LIMA;LIMA;SANTIAGO DE SURCO;PRIVADO;II-E;20674;SAN MARTIN PLASTICA & ESTETICA;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;4;70101;CALLAO;CALLAO;CALLAO;GOBIERNO REGIONAL;I-2;20823;CENTRO DE SALUD MENTAL COMUNITARIO SARITA COLONIA;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;5;70101;CALLAO;CALLAO;CALLAO;GOBIERNO REGIONAL;I-2;20823;CENTRO DE SALUD MENTAL COMUNITARIO SARITA COLONIA;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;2;70101;CALLAO;CALLAO;CALLAO;GOBIERNO REGIONAL;I-2;20823;CENTRO DE SALUD MENTAL COMUNITARIO SARITA COLONIA;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;3;70101;CALLAO;CALLAO;CALLAO;GOBIERNO REGIONAL;I-2;20823;CENTRO DE SALUD MENTAL COMUNITARIO SARITA COLONIA;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;1;70101;CALLAO;CALLAO;CALLAO;GOBIERNO REGIONAL;I-2;20823;CENTRO DE SALUD MENTAL COMUNITARIO SARITA COLONIA;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;2;70101;CALLAO;CALLAO;CALLAO;GOBIERNO REGIONAL;I-2;20823;CENTRO DE SALUD MENTAL COMUNITARIO SARITA COLONIA;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;5;220901;SAN MARTIN;SAN MARTIN;TARAPOTO;SANIDAD DE LA POLICIA NACIONAL DEL PERU;I-3;20827;POLICLINICO  PNP TARAPOTO;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;3;220901;SAN MARTIN;SAN MARTIN;TARAPOTO;SANIDAD DE LA POLICIA NACIONAL DEL PERU;I-3;20827;POLICLINICO  PNP TARAPOTO;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;4;220901;SAN MARTIN;SAN MARTIN;TARAPOTO;SANIDAD DE LA POLICIA NACIONAL DEL PERU;I-3;20827;POLICLINICO  PNP TARAPOTO;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;2;220901;SAN MARTIN;SAN MARTIN;TARAPOTO;SANIDAD DE LA POLICIA NACIONAL DEL PERU;I-3;20827;POLICLINICO  PNP TARAPOTO;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;1;220901;SAN MARTIN;SAN MARTIN;TARAPOTO;SANIDAD DE LA POLICIA NACIONAL DEL PERU;I-3;20827;POLICLINICO  PNP TARAPOTO;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;5;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;PRIVADO;I-3;20853;MEDIC SALUD SRL;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;3;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;PRIVADO;I-3;20853;MEDIC SALUD SRL;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;4;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;PRIVADO;I-3;20853;MEDIC SALUD SRL;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;1;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;PRIVADO;I-3;20853;MEDIC SALUD SRL;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;2;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;PRIVADO;I-3;20853;MEDIC SALUD SRL;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;3;60902;CAJAMARCA;SAN IGNACIO;CHIRINOS;GOBIERNO REGIONAL;I-1;20868;EL CORAZON;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;4;60902;CAJAMARCA;SAN IGNACIO;CHIRINOS;GOBIERNO REGIONAL;I-1;20868;EL CORAZON;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;5;60902;CAJAMARCA;SAN IGNACIO;CHIRINOS;GOBIERNO REGIONAL;I-1;20868;EL CORAZON;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;2;60902;CAJAMARCA;SAN IGNACIO;CHIRINOS;GOBIERNO REGIONAL;I-1;20868;EL CORAZON;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;1;60902;CAJAMARCA;SAN IGNACIO;CHIRINOS;GOBIERNO REGIONAL;I-1;20868;EL CORAZON;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;5;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;ESSALUD;III-E;20925;HOSPITAL DE ALTA COMPLEJIDAD DE LA LIBERTAD VIRGEN DE LA PUERTA;2;CESAREA;49;49;1
2026;5;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;ESSALUD;III-E;20925;HOSPITAL DE ALTA COMPLEJIDAD DE LA LIBERTAD VIRGEN DE LA PUERTA;1;VAGINAL;3;3;0
2026;3;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;ESSALUD;III-E;20925;HOSPITAL DE ALTA COMPLEJIDAD DE LA LIBERTAD VIRGEN DE LA PUERTA;2;CESAREA;59;62;1
2026;3;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;ESSALUD;III-E;20925;HOSPITAL DE ALTA COMPLEJIDAD DE LA LIBERTAD VIRGEN DE LA PUERTA;1;VAGINAL;4;4;0
2026;4;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;ESSALUD;III-E;20925;HOSPITAL DE ALTA COMPLEJIDAD DE LA LIBERTAD VIRGEN DE LA PUERTA;2;CESAREA;45;45;0
2026;4;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;ESSALUD;III-E;20925;HOSPITAL DE ALTA COMPLEJIDAD DE LA LIBERTAD VIRGEN DE LA PUERTA;1;VAGINAL;1;1;0
2026;2;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;ESSALUD;III-E;20925;HOSPITAL DE ALTA COMPLEJIDAD DE LA LIBERTAD VIRGEN DE LA PUERTA;2;CESAREA;50;52;0
2026;2;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;ESSALUD;III-E;20925;HOSPITAL DE ALTA COMPLEJIDAD DE LA LIBERTAD VIRGEN DE LA PUERTA;1;VAGINAL;5;5;0
2026;1;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;ESSALUD;III-E;20925;HOSPITAL DE ALTA COMPLEJIDAD DE LA LIBERTAD VIRGEN DE LA PUERTA;2;CESAREA;39;40;0
2026;1;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;ESSALUD;III-E;20925;HOSPITAL DE ALTA COMPLEJIDAD DE LA LIBERTAD VIRGEN DE LA PUERTA;2;CESAREA;1;1;0
2026;1;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;ESSALUD;III-E;20925;HOSPITAL DE ALTA COMPLEJIDAD DE LA LIBERTAD VIRGEN DE LA PUERTA;1;VAGINAL;6;5;1
2026;5;150136;LIMA;LIMA;SAN MIGUEL;PRIVADO;II-E;20976;VISUAL CENTER CLINICA DE OJOS;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;4;150136;LIMA;LIMA;SAN MIGUEL;PRIVADO;II-E;20976;VISUAL CENTER CLINICA DE OJOS;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;3;150136;LIMA;LIMA;SAN MIGUEL;PRIVADO;II-E;20976;VISUAL CENTER CLINICA DE OJOS;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;2;150136;LIMA;LIMA;SAN MIGUEL;PRIVADO;II-E;20976;VISUAL CENTER CLINICA DE OJOS;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;1;150136;LIMA;LIMA;SAN MIGUEL;PRIVADO;II-E;20976;VISUAL CENTER CLINICA DE OJOS;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;5;110201;ICA;CHINCHA;CHINCHA ALTA;PRIVADO;II-1;20979;CLINICA DE LOS VASQUEZ S.A.C.;2;CESAREA;3;3;0
2026;4;110201;ICA;CHINCHA;CHINCHA ALTA;PRIVADO;II-1;20979;CLINICA DE LOS VASQUEZ S.A.C.;2;CESAREA;8;8;0
2026;2;110201;ICA;CHINCHA;CHINCHA ALTA;PRIVADO;II-1;20979;CLINICA DE LOS VASQUEZ S.A.C.;2;CESAREA;3;3;0
2026;3;110201;ICA;CHINCHA;CHINCHA ALTA;PRIVADO;II-1;20979;CLINICA DE LOS VASQUEZ S.A.C.;2;CESAREA;3;3;0
2026;1;110201;ICA;CHINCHA;CHINCHA ALTA;PRIVADO;II-1;20979;CLINICA DE LOS VASQUEZ S.A.C.;2;CESAREA;1;1;0
2026;5;220601;SAN MARTIN;MARISCAL CACERES;JUANJUI;PRIVADO;I-3;21002;POLICLINICO LOAYZA;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;2;220601;SAN MARTIN;MARISCAL CACERES;JUANJUI;PRIVADO;I-3;21002;POLICLINICO LOAYZA;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;3;220601;SAN MARTIN;MARISCAL CACERES;JUANJUI;PRIVADO;I-3;21002;POLICLINICO LOAYZA;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;4;220601;SAN MARTIN;MARISCAL CACERES;JUANJUI;PRIVADO;I-3;21002;POLICLINICO LOAYZA;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;3;220801;SAN MARTIN;RIOJA;RIOJA;ESSALUD;I-4;21003;CENTRO MEDICO RIOJA - ESSALUD;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;5;220801;SAN MARTIN;RIOJA;RIOJA;ESSALUD;I-4;21003;CENTRO MEDICO RIOJA - ESSALUD;1;VAGINAL;6;6;0
2026;4;220801;SAN MARTIN;RIOJA;RIOJA;ESSALUD;I-4;21003;CENTRO MEDICO RIOJA - ESSALUD;1;VAGINAL;3;3;0
2026;1;220801;SAN MARTIN;RIOJA;RIOJA;ESSALUD;I-4;21003;CENTRO MEDICO RIOJA - ESSALUD;1;VAGINAL;2;2;0
2026;2;220801;SAN MARTIN;RIOJA;RIOJA;ESSALUD;I-4;21003;CENTRO MEDICO RIOJA - ESSALUD;1;VAGINAL;1;1;0
2026;5;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;PRIVADO;II-E;21009;CLINICA SAN LUIS;2;CESAREA;1;1;1
2026;5;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;PRIVADO;II-E;21009;CLINICA SAN LUIS;1;VAGINAL;1;1;1
2026;3;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;PRIVADO;II-E;21009;CLINICA SAN LUIS;2;CESAREA;5;5;1
2026;3;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;PRIVADO;II-E;21009;CLINICA SAN LUIS;1;VAGINAL;1;1;1
2026;4;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;PRIVADO;II-E;21009;CLINICA SAN LUIS;2;CESAREA;2;2;1
2026;4;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;PRIVADO;II-E;21009;CLINICA SAN LUIS;1;VAGINAL;1;1;1
2026;1;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;PRIVADO;II-E;21009;CLINICA SAN LUIS;2;CESAREA;6;6;6
2026;1;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;PRIVADO;II-E;21009;CLINICA SAN LUIS;1;VAGINAL;1;1;1
2026;2;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;PRIVADO;II-E;21009;CLINICA SAN LUIS;2;CESAREA;4;4;1
2026;2;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;PRIVADO;II-E;21009;CLINICA SAN LUIS;1;VAGINAL;1;1;1
2026;5;80307;CUSCO;ANTA;MOLLEPATA;GOBIERNO REGIONAL;I-1;21061;HUAMANPATA;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;4;80307;CUSCO;ANTA;MOLLEPATA;GOBIERNO REGIONAL;I-1;21061;HUAMANPATA;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;3;80307;CUSCO;ANTA;MOLLEPATA;GOBIERNO REGIONAL;I-1;21061;HUAMANPATA;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;3;100101;HUANUCO;HUANUCO;HUANUCO;PRIVADO;II-E;21062;CLINICA SAN JUAN BOSCO;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;5;100101;HUANUCO;HUANUCO;HUANUCO;PRIVADO;II-E;21062;CLINICA SAN JUAN BOSCO;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;4;100101;HUANUCO;HUANUCO;HUANUCO;PRIVADO;II-E;21062;CLINICA SAN JUAN BOSCO;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;1;100101;HUANUCO;HUANUCO;HUANUCO;PRIVADO;II-E;21062;CLINICA SAN JUAN BOSCO;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;2;100101;HUANUCO;HUANUCO;HUANUCO;PRIVADO;II-E;21062;CLINICA SAN JUAN BOSCO;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;5;210101;PUNO;PUNO;PUNO;SANIDAD DEL EJERCITO DEL PERU;I-3;21066;POLICLINICO MILITAR MANCO CAPAC;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;3;210101;PUNO;PUNO;PUNO;SANIDAD DEL EJERCITO DEL PERU;I-3;21066;POLICLINICO MILITAR MANCO CAPAC;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;4;210101;PUNO;PUNO;PUNO;SANIDAD DEL EJERCITO DEL PERU;I-3;21066;POLICLINICO MILITAR MANCO CAPAC;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;2;210101;PUNO;PUNO;PUNO;SANIDAD DEL EJERCITO DEL PERU;I-3;21066;POLICLINICO MILITAR MANCO CAPAC;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;1;210101;PUNO;PUNO;PUNO;SANIDAD DEL EJERCITO DEL PERU;I-3;21066;POLICLINICO MILITAR MANCO CAPAC;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;5;70101;CALLAO;CALLAO;CALLAO;PRIVADO;I-3;21094;LIMATAMBO SEDE MINKA II;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;4;70101;CALLAO;CALLAO;CALLAO;PRIVADO;I-3;21094;LIMATAMBO SEDE MINKA II;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;3;70101;CALLAO;CALLAO;CALLAO;PRIVADO;I-3;21094;LIMATAMBO SEDE MINKA II;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;2;70101;CALLAO;CALLAO;CALLAO;PRIVADO;I-3;21094;LIMATAMBO SEDE MINKA II;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;1;70101;CALLAO;CALLAO;CALLAO;PRIVADO;I-3;21094;LIMATAMBO SEDE MINKA II;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;5;150121;LIMA;LIMA;PUEBLO LIBRE;PRIVADO;II-E;21096;CLINICA ESPECIALIZADA EN CIRUGIA PLASTICA SAN AGUSTIN;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;3;150121;LIMA;LIMA;PUEBLO LIBRE;PRIVADO;II-E;21096;CLINICA ESPECIALIZADA EN CIRUGIA PLASTICA SAN AGUSTIN;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;4;150121;LIMA;LIMA;PUEBLO LIBRE;PRIVADO;II-E;21096;CLINICA ESPECIALIZADA EN CIRUGIA PLASTICA SAN AGUSTIN;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;1;150121;LIMA;LIMA;PUEBLO LIBRE;PRIVADO;II-E;21096;CLINICA ESPECIALIZADA EN CIRUGIA PLASTICA SAN AGUSTIN;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;2;150121;LIMA;LIMA;PUEBLO LIBRE;PRIVADO;II-E;21096;CLINICA ESPECIALIZADA EN CIRUGIA PLASTICA SAN AGUSTIN;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;5;150106;LIMA;LIMA;CARABAYLLO;MINSA;I-3;21104;CENTRO DE SALUD MENTAL COMUNITARIO CARABAYLLO;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;3;150106;LIMA;LIMA;CARABAYLLO;MINSA;I-3;21104;CENTRO DE SALUD MENTAL COMUNITARIO CARABAYLLO;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;4;150106;LIMA;LIMA;CARABAYLLO;MINSA;I-3;21104;CENTRO DE SALUD MENTAL COMUNITARIO CARABAYLLO;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;2;150106;LIMA;LIMA;CARABAYLLO;MINSA;I-3;21104;CENTRO DE SALUD MENTAL COMUNITARIO CARABAYLLO;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;1;150106;LIMA;LIMA;CARABAYLLO;MINSA;I-3;21104;CENTRO DE SALUD MENTAL COMUNITARIO CARABAYLLO;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;3;130102;LA LIBERTAD;TRUJILLO;EL PORVENIR;GOBIERNO REGIONAL;I-3;21224;CENTRO DE SALUD MENTAL COMUNITARIA SAN CRISPIN;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;5;130102;LA LIBERTAD;TRUJILLO;EL PORVENIR;GOBIERNO REGIONAL;I-3;21224;CENTRO DE SALUD MENTAL COMUNITARIA SAN CRISPIN;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;4;130102;LA LIBERTAD;TRUJILLO;EL PORVENIR;GOBIERNO REGIONAL;I-3;21224;CENTRO DE SALUD MENTAL COMUNITARIA SAN CRISPIN;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;2;130102;LA LIBERTAD;TRUJILLO;EL PORVENIR;GOBIERNO REGIONAL;I-3;21224;CENTRO DE SALUD MENTAL COMUNITARIA SAN CRISPIN;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;1;130102;LA LIBERTAD;TRUJILLO;EL PORVENIR;GOBIERNO REGIONAL;I-3;21224;CENTRO DE SALUD MENTAL COMUNITARIA SAN CRISPIN;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;3;130102;LA LIBERTAD;TRUJILLO;EL PORVENIR;GOBIERNO REGIONAL;I-3;21226;CENTRO DE SALUD MENTAL COMUNITARIA EL PORVENIR;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;2;130102;LA LIBERTAD;TRUJILLO;EL PORVENIR;GOBIERNO REGIONAL;I-3;21226;CENTRO DE SALUD MENTAL COMUNITARIA EL PORVENIR;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;4;130102;LA LIBERTAD;TRUJILLO;EL PORVENIR;GOBIERNO REGIONAL;I-3;21226;CENTRO DE SALUD MENTAL COMUNITARIA EL PORVENIR;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;5;130102;LA LIBERTAD;TRUJILLO;EL PORVENIR;GOBIERNO REGIONAL;I-3;21226;CENTRO DE SALUD MENTAL COMUNITARIA EL PORVENIR;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;1;130102;LA LIBERTAD;TRUJILLO;EL PORVENIR;GOBIERNO REGIONAL;I-3;21226;CENTRO DE SALUD MENTAL COMUNITARIA EL PORVENIR;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;3;130103;LA LIBERTAD;TRUJILLO;FLORENCIA DE MORA;GOBIERNO REGIONAL;I-3;21227;CENTRO DE SALUD MENTAL COMUNITARIA FLORENCIA DE MORA;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;5;130103;LA LIBERTAD;TRUJILLO;FLORENCIA DE MORA;GOBIERNO REGIONAL;I-3;21227;CENTRO DE SALUD MENTAL COMUNITARIA FLORENCIA DE MORA;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;1;130103;LA LIBERTAD;TRUJILLO;FLORENCIA DE MORA;GOBIERNO REGIONAL;I-3;21227;CENTRO DE SALUD MENTAL COMUNITARIA FLORENCIA DE MORA;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;2;130103;LA LIBERTAD;TRUJILLO;FLORENCIA DE MORA;GOBIERNO REGIONAL;I-3;21227;CENTRO DE SALUD MENTAL COMUNITARIA FLORENCIA DE MORA;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;5;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;GOBIERNO REGIONAL;I-3;21228;CENTRO DE SALUD MENTAL COMUNITARIA  DRA. FRIDA ALAYZA COSSIO;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;2;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;GOBIERNO REGIONAL;I-3;21228;CENTRO DE SALUD MENTAL COMUNITARIA  DRA. FRIDA ALAYZA COSSIO;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;4;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;GOBIERNO REGIONAL;I-3;21228;CENTRO DE SALUD MENTAL COMUNITARIA  DRA. FRIDA ALAYZA COSSIO;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;3;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;GOBIERNO REGIONAL;I-3;21228;CENTRO DE SALUD MENTAL COMUNITARIA  DRA. FRIDA ALAYZA COSSIO;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
